dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A010,4,3,91,78,0.05128205128205128,0.0,0.02564102564102564,0.9506172839506173,0.9700854700854701,-22.254217153355995,0.7220829993457301,0.00016924690341657417,0.013708999176742509,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A011,3,2,92,79,0.5949367088607594,0.5,0.5474683544303798,0.4074074074074074,0.21518987341772156,-151.64329814072863,0.5525409997062525,0.0001687283791532671,0.013666998711414635,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A013,2,2,93,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.5379746835443038,-135.57257483213317,0.6515419991046656,0.00018004938743772835,0.014584000382455997,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A015,2,2,93,79,0.16455696202531644,0.0,0.08227848101265822,0.8395061728395061,0.9113924050632911,-76.6615690311699,0.5237090008449741,0.00016255556001402668,0.01316700036113616,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A017,4,3,91,78,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6239316239316238,-100.87538032211974,0.5556249998335261,0.00016871605044730973,0.013666000086232089,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A030,2,2,93,79,0.3670886075949367,0.5,0.43354430379746833,0.6296296296296297,0.689873417721519,-109.89169185186573,0.9094580000237329,0.00020833334771996754,0.01687500116531737,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A031,3,2,92,79,0.4430379746835443,0.5,0.4715189873417721,0.5555555555555556,0.6898734177215191,-106.2143034451615,0.5629999996017432,0.0001661604826186243,0.01345899909210857,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A032,1,2,94,79,0.46835443037974683,0.5,0.48417721518987344,0.5308641975308642,0.7531645569620252,-3.910375808833361,0.4394999996293336,0.00016100000968076472,0.013041000784141943,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,A035,2,2,93,79,0.46835443037974683,0.5,0.48417721518987344,0.5308641975308642,0.740506329113924,-118.69325313955045,0.5682920000253944,0.0001774691172838096,0.014374998499988578,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,M001,8,6,87,75,0.22666666666666666,0.16666666666666666,0.19666666666666666,0.7777777777777778,0.9088888888888889,-31.988214402611803,0.9402910000062548,0.0002751975342915911,0.022291000277618878,2033860608,2033860608
