dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s046,200,200,10000,10000,0.1875,0.19,0.18875,0.8124509803921569,0.8846139999999999,-0.4671347141265869,5.6280410008184845,0.03361345176463325,342.8572079992591,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s047,200,200,10000,10000,0.2059,0.205,0.20545,0.7941176470588235,0.8454940000000002,-0.661841869354248,4.920207999020931,0.03400079245105136,346.80808300072385,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s048,200,200,10000,10000,0.115,0.115,0.115,0.885,0.944895,-0.3866173028945923,6.121624999650521,0.034003700980332834,346.8377499993949,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s049,200,200,10000,10000,0.165,0.165,0.165,0.835,0.8795695000000001,-0.6625527143478394,5.748333000155981,0.03378363970577815,344.5931249989371,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s050,200,200,10000,10000,0.1732,0.175,0.17409999999999998,0.826764705882353,0.9002600000000002,-0.41283103823661804,5.226708000918734,0.033986131568727776,346.6585420010233,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s051,200,200,10000,10000,0.235,0.235,0.235,0.765,0.8676404999999999,-0.44070395827293396,4.9734170006559,0.03542932598047985,361.3791250008944,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s052,200,200,10000,10000,0.04,0.04,0.04,0.96,0.9862565,-0.6153516173362732,4.581791999953566,0.03389957921564358,345.7757079995645,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s053,200,200,10000,10000,0.0895,0.09,0.08975,0.9104901960784314,0.9708825000000001,-0.47538185119628906,4.834375000427826,0.033819705882242666,344.9609999988752,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s054,200,200,10000,10000,0.23,0.23,0.23,0.77,0.8330935,-0.452559232711792,4.650291999496403,0.03950796980390413,402.98129199982213,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s055,200,200,10000,10000,0.13,0.13,0.13,0.87,0.9519430000000001,-0.43527257442474365,5.867249999937485,0.03618559235292196,369.093041999804,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s056,200,200,10000,10000,0.215,0.215,0.215,0.785,0.8736189999999999,-0.46351704001426697,5.25874999948428,0.03576303921559598,364.78299999907904,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,Device-Aware Template kNN,python_numpy_device_aware_knn,s057,200,200,10000,10000,0.2,0.2,0.2,0.8,0.8960064999999999,-0.46311649680137634,5.677624998497777,0.03590883578445024,366.27012500139244,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,s002,200,200,10000,10000,0.3,0.3,0.3,0.7,0.781183,-7.3182388492503865,23.899874999187887,0.00027670343133293356,2.8223749995959224,893894656,893894656
dsl,dsl,current,dsl_current_h_dd_ud,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,s003,200,200,10000,10000,0.3989,0.4,0.39944999999999997,0.601078431372549,0.697074,-7.019136255794967,8.721124999283347,0.0001942156863971796,1.9810000012512319,893894656,893894656
