attempt_id,hold_mean_ms,hold_std_ms,down_down_mean_ms,down_down_std_ms,up_down_mean_ms,up_down_std_ms,up_up_mean_ms,down_up_mean_ms,chars_per_second,backspace_count,repeat_count,composition_ratio,keyup_coverage,timing_coverage,text_length
ce369185-ed0f-4b1f-abdf-c15d78b3103d,179.10000000149012,49.0,141.89999999850988,0.0,-86.20000000298023,0.0,43.899999998509884,272.0,647.0588235294117,0.0,0.0,0.0,1.0,1.0,176.0
8e368562-dd6f-4e1b-9bc0-b1f374bc968e,156.9500000011176,24.950000001117587,69.90000000223517,0.0,-112.0,0.0,20.0,201.90000000223517,538.1043430734721,0.0,0.0,0.0,1.0,1.0,197.0
bacdb62b-b107-4ecb-9153-95e6feabfcf9,142.90000000037253,7.000000001862645,67.90000000223517,0.0,-82.0,0.0,53.899999998509884,203.80000000074506,531.3466404284394,0.0,0.0,0.0,1.0,1.0,189.0
f2f3db63-dc9b-4b75-88ab-1bee35fd4492,136.15000000037253,0.04999999888241291,59.899999998509884,0.0,-76.30000000074506,0.0,59.80000000074506,196.0,865.2961030931756,0.0,0.0,0.0,1.0,1.0,282.0
a706f5c7-2600-47f9-9fff-4f0350851510,156.09999999962747,21.90000000037253,103.89999999850988,0.0,-74.10000000149012,0.0,60.099999997764826,238.09999999776483,999.5800084092156,0.0,0.0,0.0,1.0,1.0,238.0
43fd63cf-623a-4910-a07a-ef52268ea21f,120.7136363636369,25.291185351300697,510.27862595419845,844.5451180900385,389.2725190839687,844.727597273787,510.89999999999975,631.9061068702296,0.7918851198809487,0.0,0.0,0.3199426111908178,1.0,1.0,53.0
b53cec76-8684-40fc-9408-f3d923e27121,123.8301886792398,60.83974335631517,385.7538461538458,427.0549655946608,262.09230769231306,440.10309864943304,385.9605769230766,509.62211538460934,0.6345232567194574,0.0,0.0,0.31793960923623443,1.0,1.0,44.0
9e1f7c50-0401-4116-b4e1-9b058caace0c,134.7828947368444,169.7293855308329,448.3291390728474,494.68576909417015,313.1178807947,471.54604644582963,448.06556291390746,583.2768211920549,0.7820823458928866,6.0,0.0,0.31218905472636815,1.0,1.0,53.0
90599fa3-4399-41b8-aa33-1eb9db2834ef,121.40623441397312,63.03986021633429,571.3736180904523,866.5798238987653,450.6541561712769,867.7864386398701,574.1398989898992,693.029974811091,0.3862063759600575,10.0,7.0,0.2757605495583906,0.9828850855745721,0.9828850855745721,176.0
29a707de-7533-4eff-98dc-6ba0f9000d1b,120.27071129708165,71.36576142435563,394.3502100840335,577.0685649334995,273.9478991596535,584.0011896857873,394.1397058823529,514.5420168067329,0.8080460052994692,4.0,2.0,0.295797633618931,1.0,1.0,197.0
110f4147-c303-4661-b8a3-3ce8a9fc0e7d,113.63400000000306,70.22187744977649,416.06704545454573,605.9534351430982,306.80862068965155,615.6644041106317,433.2765714285702,532.624137931037,0.7457622062629112,6.0,4.0,0.3030973451327434,0.9915966386554622,0.9915966386554622,120.0
92c1ee4b-4aaa-4143-b4ad-3c262c8becb6,117.67513812154885,70.66371655076998,438.9593692022257,765.3855038714258,323.52118959107617,768.9114968558404,438.78200371057386,556.7404452690173,0.3731769123144829,14.0,0.0,0.3169798190675017,1.0,1.0,189.0
570ed07c-a74e-43d5-9b8f-3c568439b913,122.90985576923188,85.74941760274871,359.4057142857152,421.4854243265602,243.03429951690754,426.72715896170666,365.1398081534768,485.20602409638667,0.9734196829433032,8.0,27.0,0.2940907008703619,0.967816091954023,0.967816091954023,147.0
7116a34c-1691-4e8c-808a-2f220acb1688,183.2325581395385,440.95132747677803,131.54453124999964,101.94969562898096,22.274999999996997,130.48452239509749,182.36349206349243,315.0921875000022,3.1886813621574115,1.0,0.0,0.3070652173913043,0.9699248120300752,0.9699248120300752,54.0
7f278cb5-7327-40ef-9912-167071320730,263.75980392157777,461.282140547623,116.52772277227768,70.99469387340022,-8.98804347826745,154.61756596475698,200.14270833333526,381.5950495049606,3.719955022361973,0.0,0.0,0.3080895008605852,0.9622641509433962,0.9622641509433962,44.0
dd6bf186-d667-4d43-a411-d208fdfc175e,408.6385245901708,790.6525008639431,120.64545454545339,74.04342147998761,-10.479245283025897,184.36028749973696,300.40446428571886,531.5330578512454,3.6152056915615525,0.0,0.0,0.3098995695839311,0.953125,0.953125,53.0
718fe779-085f-401f-ae07-f942fb400ffb,483.75681293302205,1372.3835027329994,187.63099547511345,215.71995045823712,75.7267002518921,244.8523712777707,454.68902439024504,673.815972222219,2.1199276815579555,29.0,0.0,0.2549800796812749,0.9822616407982262,0.9822616407982262,176.0
f112332e-ff2f-4fb5-826b-a4f59ef954cc,665.9742738589117,1787.8253279441406,166.78004032258093,196.97065306832118,54.923708920195445,201.6434531155638,572.3497767857162,837.1852390852296,2.379290270997537,13.0,16.0,0.2803315749811605,0.9822134387351779,0.9822134387351779,197.0
