dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,4,train_and_infer,298.3104579998326,67.82504100010556,230.48541699972702,0.23048541699972702,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,5,train_and_infer,343.17995899800735,65.47254199904273,277.7074169989646,0.2777074169989646,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,6,train_and_infer,266.9336259987176,67.91504200009513,199.0185839986225,0.1990185839986225,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,7,train_and_infer,309.2830829991726,67.4132499989355,241.86983300023712,0.24186983300023712,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,8,train_and_infer,318.13133300238405,66.37854100154073,251.75279200084333,0.25175279200084333,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,9,train_and_infer,306.3869159996102,65.99791599910532,240.3890000005049,0.2403890000005049,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,10,train_and_infer,307.7058320013748,66.9395410004654,240.7662910009094,0.2407662910009094,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,11,train_and_infer,309.05887500193785,67.48604200038244,241.5728330015554,0.2415728330015554,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,12,train_and_infer,303.48400000184483,64.79679200128885,238.68720800055598,0.23868720800055598,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,13,train_and_infer,304.15258199900563,66.09591599954001,238.05666599946562,0.23805666599946562,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,14,train_and_infer,305.619333001232,65.39995800085308,240.21937500037893,0.24021937500037893,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,15,train_and_infer,267.68991699827893,66.56895899868687,201.12095799959206,0.20112095799959206,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,16,train_and_infer,199.32641699961096,70.18287500068254,129.1435419989284,0.1291435419989284,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,17,train_and_infer,215.22187499977008,66.96899999951711,148.25287500025297,0.14825287500025297,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,18,train_and_infer,187.66666700139467,67.21225000001141,120.45441700138326,0.12045441700138326,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,19,train_and_infer,264.5912909993058,66.92862499949115,197.66266599981464,0.19766266599981464,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,20,train_and_infer,175.15587600064464,67.17808400026115,107.97779200038349,0.10797779200038349,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,21,train_and_infer,202.70187399910355,67.31454100008705,135.3873329990165,0.1353873329990165,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,22,train_and_infer,277.67054099786037,70.0858749987674,207.58466599909298,0.20758466599909298,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,23,train_and_infer,254.4765840011678,66.79237500065938,187.68420900050842,0.18768420900050842,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,24,train_and_infer,181.3262499999837,66.89887500033365,114.42737499965006,0.11442737499965006,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,25,train_and_infer,182.09966700123914,67.7408750016184,114.35879199962073,0.11435879199962073,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,26,train_and_infer,263.03312500022,69.83408300038718,193.19904199983284,0.19319904199983284,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,27,train_and_infer,327.560290999827,67.49533299989707,260.0649579999299,0.2600649579999299,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,28,train_and_infer,248.63016699964646,70.57141699988279,178.05874999976368,0.17805874999976368,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,29,train_and_infer,255.0984999998036,66.44770799903199,188.65079200077162,0.18865079200077162,2033860608.0,2033860608.0,,,,
