dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s042,200,200,10000,10000,0.0489,0.05,0.04945,0.951078431372549,0.9882789999999998,-30.50196075439453,0.09645800309954211,8.280637249460116e-05,0.8446249994449317,242696192,244056064,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s043,200,200,10000,10000,0.015,0.015,0.015,0.985,0.99545,-31.0047550201416,0.07629100218764506,4.938323506982723e-05,0.5037089977122378,244383744,244383744,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s044,200,200,10000,10000,0.06,0.06,0.06,0.94,0.9802240000000001,-27.84494972229004,0.10316699990653433,7.226715680707118e-05,0.7371249994321261,246185984,246202368,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s046,200,200,10000,10000,0.1753,0.175,0.17515,0.8247058823529412,0.9011865000000001,-23.93882942199707,0.07575000199722126,3.790029415326631e-05,0.3865830003633164,247185408,247185408,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s047,200,200,10000,10000,0.25,0.25,0.25,0.75,0.8217352499999999,-27.643177032470703,0.07633399945916608,8.311686257251958e-05,0.8477919982396998,247676928,247676928,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s048,200,200,10000,10000,0.105,0.105,0.105,0.895,0.954152,-25.3934383392334,0.09087500075111166,5.558411751682048e-05,0.5669579986715689,248168448,248168448,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s049,200,200,10000,10000,0.0329,0.035,0.03395,0.9670588235294117,0.988014,-26.349361419677734,0.07441699926857837,4.8700980650941275e-05,0.496750002639601,248659968,248676352,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s050,200,200,10000,10000,0.16,0.16,0.16,0.84,0.9084114999999999,-27.134233474731445,0.09099999806494452,5.6613529630019056e-05,0.5774580022261944,249217024,249217024,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s051,200,200,10000,10000,0.275,0.275,0.275,0.725,0.8102290000000001,-29.563152313232422,0.08704200081410818,6.321480374454575e-05,0.6447909981943667,249626624,249626624,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s052,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9949375,-35.10242462158203,0.06620899875997566,4.4448529390102324e-05,0.4533749997790437,250036224,250036224,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s053,200,200,10000,10000,0.06,0.06,0.06,0.94,0.9804695,-28.627573013305664,0.07525000182795338,4.7557254683673746e-05,0.4850839977734722,250445824,250445824,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s054,200,200,10000,10000,0.1552,0.155,0.15510000000000002,0.8448039215686275,0.90747475,-23.505870819091797,0.11729199832188897,4.6830098333028966e-05,0.47766700299689546,250855424,250855424,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s055,200,200,10000,10000,0.075,0.075,0.075,0.925,0.981584,-34.0439567565918,0.08729199907975271,6.571078426763871e-05,0.6702499995299149,251265024,251265024,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s056,200,200,10000,10000,0.2336,0.235,0.2343,0.7663725490196078,0.8403849999999999,-25.839885711669922,0.07812500189174898,5.458333344351701e-05,0.5567500011238735,251674624,251674624,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,Scaled Manhattan Distance,python_numpy,s057,200,200,10000,10000,0.245,0.245,0.245,0.755,0.8321135000000001,-26.937286376953125,0.07695800013607368,6.515519606753015e-05,0.6645829998888075,252084224,253362176,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s002,200,200,10000,10000,0.12,0.12,0.12,0.88,0.9319735,0.010476982027243342,412.75833300096565,0.0008605596079124713,8.777708000707207,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s003,200,200,10000,10000,0.05,0.05,0.05,0.95,0.991144,0.10941906132712959,416.06687500097905,0.0008662703921978463,8.835958000418032,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s004,200,200,10000,10000,0.035,0.035,0.035,0.965,0.9939304999999999,0.11490925128509696,407.0316670004104,0.0008294730394161033,8.460625002044253,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s005,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9977675,0.0374459032415559,368.80462499902933,0.000583782744868978,5.954583997663576,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s007,200,200,10000,10000,0.0957,0.095,0.09534999999999999,0.9043137254901961,0.958189,0.07372332572440703,437.7658329976839,0.0008472426470332578,8.64187499973923,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s008,200,200,10000,10000,0.095,0.095,0.095,0.905,0.967488,0.03519832104260237,402.9379579988017,0.0009225449021494784,9.409958001924679,266649600,266649600,not_enabled
