dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,4947.545749997516,,,,,,,50.0,51.0,0.1958264705882353,
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,5062.082917000225,,,,,,,100.0,51.0,0.16979411764705882,
dsl,dsl,current,Scaled Manhattan Distance,all,data_efficiency,4926.855000001524,,,,,,,200.0,51.0,0.14297254901960785,
dsl,dsl,current,LightGBM Classifier,s002,train_and_infer,421.53604100167286,412.75833300096565,8.777708000707207,0.0008605596079124713,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s003,train_and_infer,424.9028330013971,416.06687500097905,8.835958000418032,0.0008662703921978463,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s004,train_and_infer,415.49229200245463,407.0316670004104,8.460625002044253,0.0008294730394161033,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s005,train_and_infer,374.7592089966929,368.80462499902933,5.954583997663576,0.000583782744868978,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s007,train_and_infer,446.40770799742313,437.7658329976839,8.64187499973923,0.0008472426470332578,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s008,train_and_infer,412.3479160007264,402.9379579988017,9.409958001924679,0.0009225449021494784,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s010,train_and_infer,413.8371669978369,406.51216699916404,7.324999998672865,0.0007181372547718495,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s011,train_and_infer,429.5373749991995,421.97008299990557,7.567291999293957,0.0007418913724797997,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s012,train_and_infer,407.7432920021238,400.77150000070105,6.9717920014227275,0.0006835090197473262,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s013,train_and_infer,441.46845800059964,433.8296669993724,7.638791001227219,0.0007489010785516881,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s015,train_and_infer,435.07675099681364,426.29083399879164,8.785916998022003,0.0008613644115707846,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s016,train_and_infer,347.67341700353427,341.99016700222273,5.683250001311535,0.0005571813726776015,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s017,train_and_infer,364.562291000766,358.7872079988301,5.7750830019358546,0.0005661846080329269,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s018,train_and_infer,416.7489570027101,406.80116600196925,9.947791000740835,0.0009752736275236113,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s019,train_and_infer,383.3318339966354,377.5042499983101,5.827583998325281,0.0005713317645416942,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s020,train_and_infer,400.3671659993415,392.6042079983745,7.762958000967046,0.0007610743138202987,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s021,train_and_infer,395.1045840003644,389.12524999977904,5.979334000585368,0.0005862092157436636,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s022,train_and_infer,274.5452919989475,270.36695900096674,4.17833299798076,0.00040964048999811377,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s024,train_and_infer,364.52291699970374,358.03450000094017,6.488416998763569,0.0006361193136042714,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s025,train_and_infer,379.17283300339477,373.4604580022278,5.712375001166947,0.0005600367648202889,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s026,train_and_infer,422.464500003116,414.68341700237943,7.781083000736544,0.0007628512745820141,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s027,train_and_infer,390.72270799806574,384.6250829992641,6.097624998801621,0.0005978063724315315,266649600.0,266649600.0,not_enabled,,,,
