dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc,mmc,current,One-Class SVM,4,train_and_infer,111.83970800084353,111.46600000029139,0.37370800055214204,0.00037370800055214204,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,5,train_and_infer,100.01408300013281,99.51250000085565,0.5015829992771614,0.0005015829992771614,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,6,train_and_infer,97.39908399933483,96.77141700012726,0.6276669992075767,0.0006276669992075767,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,7,train_and_infer,99.07287500027451,97.72575000170036,1.3471249985741451,0.0013471249985741451,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,8,train_and_infer,99.42304200012586,97.98520799995458,1.4378340001712786,0.0014378340001712786,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,9,train_and_infer,104.43129199848045,103.07354199903784,1.3577499994426034,0.0013577499994426034,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,10,train_and_infer,99.953209000887,99.4126250006957,0.540584000191302,0.000540584000191302,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,11,train_and_infer,100.58008300075016,99.93358300016553,0.6465000005846377,0.0006465000005846377,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,12,train_and_infer,100.60662500109174,99.98312500101747,0.623500000074273,0.000623500000074273,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,13,train_and_infer,100.87154100074258,100.1902499992866,0.6812910014559748,0.0006812910014559748,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,14,train_and_infer,99.42824999961886,99.00604199901863,0.42220800060022157,0.00042220800060022157,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,15,train_and_infer,105.06929099938134,103.75558300074772,1.3137079986336175,0.0013137079986336175,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,16,train_and_infer,119.97574900124164,119.18020800112572,0.795541000115918,0.000795541000115918,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,17,train_and_infer,105.94345800018345,105.14995800076576,0.7934999994176906,0.0007934999994176906,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,18,train_and_infer,103.37733300002583,102.74233299969637,0.6350000003294554,0.0006350000003294554,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,19,train_and_infer,101.15787500035367,100.52720800013049,0.630667000223184,0.000630667000223184,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,20,train_and_infer,99.28404099809995,98.40962499947636,0.87441599862359,0.00087441599862359,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,21,train_and_infer,105.19979199852969,104.60912499911501,0.5906669994146796,0.0005906669994146796,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,22,train_and_infer,111.61008199997013,110.73479100014083,0.8752909998293035,0.0008752909998293035,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,23,train_and_infer,102.42816600111837,101.76425000099698,0.6639160001213895,0.0006639160001213895,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,24,train_and_infer,97.91183300148987,97.04812500058324,0.8637080009066267,0.0008637080009066267,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,25,train_and_infer,97.0117079996271,96.22958299951279,0.7821250001143198,0.0007821250001143198,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,26,train_and_infer,100.28062499804946,99.79724999902828,0.48337499902118,0.00048337499902118,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,27,train_and_infer,100.25025100003404,99.15229199941678,1.0979590006172657,0.0010979590006172657,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,28,train_and_infer,103.47866699885344,102.84804199909559,0.6306249997578561,0.0006306249997578561,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,29,train_and_infer,98.55454200078384,97.38262500104611,1.1719169997377321,0.0011719169997377321,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,30,train_and_infer,100.72349999973085,99.86633300104586,0.8571669986849884,0.0008571669986849884,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,31,train_and_infer,98.79416699914145,98.08499999962805,0.7091669995133998,0.0007091669995133998,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,32,train_and_infer,102.94966699984798,102.32474999975238,0.6249170000955928,0.0006249170000955928,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,33,train_and_infer,108.87954200188688,108.0432920007297,0.8362500011571683,0.0008362500011571683,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,34,train_and_infer,103.19237499970768,102.37708299973747,0.8152919999702135,0.0008152919999702135,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,35,train_and_infer,112.66595800043433,112.04512500080455,0.6208329996297834,0.0006208329996297834,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,36,train_and_infer,110.70141699929081,110.16004199882445,0.5413750004663598,0.0005413750004663598,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,37,train_and_infer,103.46862500045972,102.7377919999708,0.7308330004889285,0.0007308330004889285,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,38,train_and_infer,101.83600100208423,101.46679200079234,0.3692090012918925,0.0003692090012918925,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,39,train_and_infer,102.41087500253343,101.8237920015963,0.5870830009371275,0.0005870830009371275,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,40,train_and_infer,97.37633300028392,96.67412500130013,0.7022079989837948,0.0007022079989837948,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,41,train_and_infer,100.4266669988283,99.35612499975832,1.0705419990699738,0.0010705419990699738,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,42,train_and_infer,102.73495899855334,102.12037499877624,0.6145839997770963,0.0006145839997770963,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,43,train_and_infer,96.99804099727771,96.32837499884772,0.6696659984299913,0.0006696659984299913,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,44,train_and_infer,98.32133300005808,97.11512499961827,1.2062080004398013,0.0012062080004398013,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,45,train_and_infer,96.08541599845921,95.46708299967577,0.618332998783444,0.0006183329987834441,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,46,train_and_infer,106.46729199834226,105.46108299968182,1.0062089986604406,0.0010062089986604406,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,47,train_and_infer,115.39025000092806,114.81662500045786,0.5736250004702015,0.0005736250004702015,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,48,train_and_infer,101.2254170000233,100.1749999995809,1.050417000442394,0.001050417000442394,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,49,train_and_infer,103.54766700038454,103.08737500054121,0.4602919998433208,0.0004602919998433208,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,50,train_and_infer,99.78387499904784,99.01620799973898,0.7676669993088581,0.0007676669993088581,2033860608.0,2033860608.0,,,,
mmc,mmc,current,One-Class SVM,all,data_efficiency,11254.93112500044,,,,,,1.0,50.0,0.40797959183673477,
mmc,mmc,current,One-Class SVM,all,data_efficiency,7422.19762500099,,,,,,2.0,50.0,0.3393673469387755,
mmc,mmc,current,One-Class SVM,all,data_efficiency,7273.347917000137,,,,,,5.0,50.0,0.320234693877551,
mmc,mmc,current,One-Class SVM,all,data_efficiency,7516.043666999394,,,,,,10.0,50.0,0.3145204081632653,
mmc,mmc,current,One-Class SVM,all,data_efficiency,7430.041584000719,,,,,,20.0,50.0,0.2278469387755102,
mmc,mmc,current,Isolation Forest,1,train_and_infer,182.91320800017274,176.81541700039816,6.097790999774588,0.006097790999774588,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,2,train_and_infer,174.4918750009674,168.83324999980687,5.658625001160544,0.005658625001160544,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,3,train_and_infer,173.82358400027442,168.1543340000644,5.669250000210013,0.005669250000210013,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,4,train_and_infer,171.6686249983468,165.90533399903507,5.763290999311721,0.005763290999311721,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,5,train_and_infer,181.71291699945868,175.7099999995262,6.002916999932495,0.006002916999932495,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,6,train_and_infer,181.52987499888695,175.8384999993723,5.6913749995146645,0.0056913749995146645,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,7,train_and_infer,168.16829099843744,161.93416599890043,6.234124999537016,0.006234124999537016,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,8,train_and_infer,175.25204100093106,169.26387500097917,5.988165999951889,0.005988165999951889,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,9,train_and_infer,217.06791699944006,210.4776670003048,6.590249999135267,0.006590249999135267,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,10,train_and_infer,194.66112599911867,188.92979200063564,5.731333998483024,0.005731333998483024,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,11,train_and_infer,178.66229199898953,173.11091699957615,5.551374999413383,0.005551374999413383,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,12,train_and_infer,180.49395799971535,176.07270799999242,4.4212499997229315,0.0044212499997229315,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,13,train_and_infer,179.29750000075728,173.4176660011144,5.8798339996428695,0.0058798339996428695,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,14,train_and_infer,174.54854200150294,168.94112500085612,5.607417000646819,0.005607417000646819,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,15,train_and_infer,172.58029199911107,167.4792920002801,5.100999998830957,0.005100999998830957,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,16,train_and_infer,175.71250000037253,169.71745800037752,5.99504199999501,0.00599504199999501,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,17,train_and_infer,185.45374999848718,179.34416699972644,6.109582998760743,0.006109582998760743,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,18,train_and_infer,182.82791599995107,177.32920799971907,5.498708000232,0.005498708000232,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,19,train_and_infer,179.36250000093423,173.6464999994496,5.716000001484645,0.005716000001484645,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,20,train_and_infer,181.46929100112175,175.80283300048904,5.666458000632701,0.0056664580006327014,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,21,train_and_infer,168.96525000083784,163.52416700101458,5.441082999823266,0.005441082999823266,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,22,train_and_infer,174.33825099942624,168.48858400044264,5.849666998983594,0.005849666998983594,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,23,train_and_infer,173.57508299937763,167.4834169989481,6.091666000429541,0.006091666000429541,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,24,train_and_infer,184.11824999930104,178.32987499969022,5.788374999610824,0.005788374999610824,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,25,train_and_infer,180.54912500156206,174.17000000023108,6.379125001330976,0.006379125001330976,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,26,train_and_infer,175.83487500087358,169.51787499965576,6.317000001217821,0.006317000001217821,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,27,train_and_infer,172.96504199839546,167.2789999993256,5.686041999069857,0.005686041999069857,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,28,train_and_infer,178.42366699915146,172.56287499913014,5.86079200002132,0.00586079200002132,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,29,train_and_infer,179.2315000002418,173.06795799959218,6.163542000649613,0.006163542000649613,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,30,train_and_infer,173.3032499996625,167.11612499966577,6.18712499999674,0.00618712499999674,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,31,train_and_infer,186.154416998761,179.8703749991546,6.284041999606416,0.006284041999606416,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,32,train_and_infer,176.41954100145085,170.34679100106587,6.0727500003849855,0.0060727500003849855,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,33,train_and_infer,175.56558400065114,169.66558400054055,5.9000000001105946,0.0059000000001105946,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,34,train_and_infer,176.83062499963853,170.6594999996014,6.1711250000371365,0.0061711250000371365,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,35,train_and_infer,185.81095899935463,179.6786670001893,6.132291999165318,0.006132291999165318,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,36,train_and_infer,173.77945900079794,168.2523340004991,5.527125000298838,0.005527125000298838,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,37,train_and_infer,171.7986249987007,165.78054199999315,6.018082998707541,0.006018082998707541,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,38,train_and_infer,190.02895900121075,183.1855420005013,6.843417000709451,0.006843417000709451,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,39,train_and_infer,183.06091699923854,177.13904199990793,5.921874999330612,0.005921874999330612,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,40,train_and_infer,192.56487499842478,186.3876249990426,6.177249999382184,0.006177249999382184,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,41,train_and_infer,180.71141700056614,174.7053330000199,6.006084000546252,0.006006084000546252,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,42,train_and_infer,172.60024899951532,166.69595799976378,5.904290999751538,0.005904290999751538,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,43,train_and_infer,172.97645899816416,167.04349999963597,5.932958998528193,0.005932958998528193,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,44,train_and_infer,177.77837500034366,171.83825000029174,5.940125000051921,0.005940125000051921,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,45,train_and_infer,178.2957079994958,172.24404099943058,6.051667000065208,0.006051667000065208,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,46,train_and_infer,172.57583399987197,167.3789169999509,5.196916999921086,0.005196916999921086,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,47,train_and_infer,171.17137500099489,165.54037500100094,5.630999999993946,0.005630999999993946,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,48,train_and_infer,184.4580409997434,178.25941599949147,6.198625000251923,0.006198625000251923,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,49,train_and_infer,173.29229100141674,167.56283300128416,5.729458000132581,0.005729458000132581,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,50,train_and_infer,171.80050099887012,165.92191699965042,5.8785839992197,0.0058785839992197,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Isolation Forest,all,data_efficiency,11177.855375000945,,,,,,1.0,50.0,0.40797959183673477,
mmc,mmc,current,Isolation Forest,all,data_efficiency,10672.97970800064,,,,,,2.0,50.0,0.5,
mmc,mmc,current,Isolation Forest,all,data_efficiency,10809.013291998781,,,,,,5.0,50.0,0.4556530612244898,
mmc,mmc,current,Isolation Forest,all,data_efficiency,11047.567875000823,,,,,,10.0,50.0,0.4433571428571429,
mmc,mmc,current,Isolation Forest,all,data_efficiency,11238.303750000341,,,,,,20.0,50.0,0.40857142857142853,
mmc,mmc,current,Local Outlier Factor,1,train_and_infer,102.43966599955456,100.95766599988565,1.4819999996689148,0.0014819999996689148,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,2,train_and_infer,107.31233399928897,106.01254199900723,1.299792000281741,0.001299792000281741,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,3,train_and_infer,109.00766700069653,106.55741700065846,2.450250000038068,0.002450250000038068,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,4,train_and_infer,138.9752499981114,137.5440419997176,1.431207998393802,0.001431207998393802,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,5,train_and_infer,105.121082999176,103.59608299950196,1.524999999674037,0.001524999999674037,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,6,train_and_infer,111.52820899951621,109.97262499950011,1.555584000016097,0.001555584000016097,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,7,train_and_infer,122.07733399918652,120.38529200071935,1.6920419984671753,0.0016920419984671753,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,8,train_and_infer,110.56762500084005,109.05866600114678,1.5089589996932773,0.0015089589996932773,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,9,train_and_infer,108.4372909990634,106.57420799907413,1.863082999989274,0.001863082999989274,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,10,train_and_infer,109.9146259984991,108.10095899978478,1.813666998714325,0.001813666998714325,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,11,train_and_infer,110.01862599914602,108.42795899952762,1.5906669996184064,0.0015906669996184064,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,12,train_and_infer,111.02045900042867,110.02679200100829,0.993666999420384,0.000993666999420384,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,13,train_and_infer,109.88620799980708,108.37670799992338,1.509499999883701,0.001509499999883701,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,14,train_and_infer,108.51237499991839,105.88250000000698,2.629874999911408,0.002629874999911408,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,15,train_and_infer,111.58066600000893,109.31700000037381,2.2636659996351227,0.0022636659996351227,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,16,train_and_infer,109.44287500024075,108.24354100077471,1.1993339994660346,0.0011993339994660346,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,17,train_and_infer,114.66579199986882,112.36487499991199,2.3009169999568257,0.0023009169999568257,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,18,train_and_infer,139.3030409981293,134.39049999942654,4.912540998702752,0.004912540998702752,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,19,train_and_infer,134.57212499997695,132.99616599942965,1.5759590005473,0.0015759590005473,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,20,train_and_infer,159.00804099874222,156.7932079997263,2.2148329990159255,0.0022148329990159255,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,21,train_and_infer,159.32424999846262,157.25116599969624,2.0730839987663785,0.0020730839987663785,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,22,train_and_infer,138.38966600087588,135.96645799952967,2.423208001346211,0.002423208001346211,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,23,train_and_infer,112.57395900065603,111.38283400032378,1.1911250003322493,0.0011911250003322493,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,24,train_and_infer,112.457874998654,110.43604199949186,2.021832999162143,0.002021832999162143,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,25,train_and_infer,123.88199999986682,122.86574999961886,1.0162500002479646,0.0010162500002479646,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,26,train_and_infer,113.0379170008382,111.54916700070316,1.4887500001350418,0.0014887500001350418,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,27,train_and_infer,111.21033400013403,109.05683400051203,2.1534999996219995,0.0021534999996219995,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,28,train_and_infer,114.10174999946321,112.8368749996298,1.2648749998334097,0.0012648749998334097,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,29,train_and_infer,109.56604199964204,108.07874999954947,1.487292000092566,0.001487292000092566,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,30,train_and_infer,136.45112499943934,134.83191699924646,1.6192080001928844,0.0016192080001928844,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,31,train_and_infer,116.22187600005418,114.59470900081214,1.6271669992420357,0.0016271669992420357,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,32,train_and_infer,114.38108299989835,112.25816600017424,2.1229169997241115,0.0021229169997241115,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,33,train_and_infer,126.95887500012759,125.58916700072587,1.3697079994017258,0.0013697079994017258,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,34,train_and_infer,139.8849999986851,137.63374999871303,2.2512499999720603,0.0022512499999720603,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,35,train_and_infer,113.74270800115482,112.71408300126495,1.028624999889871,0.001028624999889871,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,36,train_and_infer,112.44049999913841,110.88424999979907,1.556249999339343,0.001556249999339343,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,37,train_and_infer,125.3120420005871,123.55420800122374,1.7578339993633563,0.0017578339993633563,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,38,train_and_infer,117.66516699935892,115.787624999939,1.8775419994199183,0.0018775419994199183,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,39,train_and_infer,109.7636260001309,107.90279200045916,1.8608339996717405,0.0018608339996717405,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,40,train_and_infer,108.4477499989589,107.33983299905958,1.1079169998993166,0.0011079169998993166,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,41,train_and_infer,117.96666699956404,117.0509999992646,0.915667000299436,0.000915667000299436,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,42,train_and_infer,112.42954100089264,111.08112500005518,1.3484160008374602,0.0013484160008374602,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,43,train_and_infer,113.38300100214838,112.77079200044682,0.612209001701558,0.000612209001701558,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,44,train_and_infer,110.39912599881063,108.74883399992541,1.6502919988852227,0.0016502919988852227,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,45,train_and_infer,117.70999899999879,116.41304099975969,1.2969580002391012,0.0012969580002391012,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,46,train_and_infer,111.3496669986489,110.17587499918591,1.173791999462992,0.001173791999462992,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,47,train_and_infer,107.36791599993012,106.66558299999451,0.7023329999356065,0.0007023329999356065,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,48,train_and_infer,106.16045799906715,104.83649999878253,1.3239580002846196,0.0013239580002846196,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,49,train_and_infer,105.43974999745842,104.47624999869731,0.9634999987611081,0.0009634999987611081,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,50,train_and_infer,136.3259999998263,134.92541699997673,1.4005829998495756,0.0014005829998495756,2033860608.0,2033860608.0,,,,
mmc,mmc,current,Local Outlier Factor,all,data_efficiency,11353.853666001669,,,,,,1.0,50.0,0.40797959183673477,
mmc,mmc,current,Local Outlier Factor,all,data_efficiency,8071.4955419989565,,,,,,2.0,50.0,0.3724795918367347,
mmc,mmc,current,Local Outlier Factor,all,data_efficiency,8219.959583000673,,,,,,5.0,50.0,0.36274489795918363,
mmc,mmc,current,Local Outlier Factor,all,data_efficiency,8188.812750000579,,,,,,10.0,50.0,0.3512959183673468,
mmc,mmc,current,Local Outlier Factor,all,data_efficiency,8230.718457998591,,,,,,20.0,50.0,0.321,
mmc,mmc,current,,all,run,325332.1716250011,,,,,,,,,2026-05-18T04:02:35.989515Z
