dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s051,train_and_infer,1.4298760033852886,0.21904200184508227,1.2108340015402064,0.00011870921583727514,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s052,train_and_infer,1.8388749995210674,0.11124999946332537,1.727625000057742,0.00016937500000566098,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s053,train_and_infer,1.6865420002432074,0.25420900055905804,1.4323329996841494,0.00014042480389060287,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s054,train_and_infer,1.4645830051449593,0.15270800213329494,1.3118750030116644,0.0001286151963736926,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s055,train_and_infer,2.1069590002298355,0.22199999875738285,1.8849590014724527,0.0001847999021051424,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s056,train_and_infer,1.8447500006004702,0.10974999895552173,1.7350000016449485,0.00017009803937695573,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,s057,train_and_infer,1.521875001344597,0.16825000056996942,1.3536250007746276,0.0001327083334092772,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5448.308750001161,,,,,,,5.0,51.0,0.3006843137254902,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5524.095000000671,,,,,,,10.0,51.0,0.2911441176470588,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5560.362000000168,,,,,,,25.0,51.0,0.25932254901960783,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5493.618999997125,,,,,,,50.0,51.0,0.23355000000000004,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5492.373917000805,,,,,,,100.0,51.0,0.20510882352941176,
dsl_enriched_features,dsl,enriched,Scaled Manhattan Distance,all,data_efficiency,5467.40433299783,,,,,,,200.0,51.0,0.1690313725490196,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s002,train_and_infer,486.43737499878625,477.15108299962594,9.286291999160312,0.0009104207842314031,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s003,train_and_infer,467.7416250015085,460.4497910004284,7.291834001080133,0.0007148856863804052,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s004,train_and_infer,474.901501002023,466.5062090025458,8.395291999477195,0.0008230678430859995,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s005,train_and_infer,414.28045900102006,408.7464590011223,5.533999999897787,0.0005425490195978223,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s007,train_and_infer,466.835874998651,458.9617499987071,7.874124999943888,0.000771973039210185,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s008,train_and_infer,481.8632090027677,473.1083340011537,8.754875001613982,0.0008583210785896061,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s010,train_and_infer,432.17850099972566,425.91279200132703,6.2657089983986225,0.0006142851959214336,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s011,train_and_infer,456.8602090002969,449.30241700058104,7.557791999715846,0.0007409599999721418,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s012,train_and_infer,435.0010000052862,429.381125002692,5.619875002594199,0.0005509681375092352,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s013,train_and_infer,461.70633300062036,455.3802080008609,6.326124999759486,0.0006202083333097535,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s015,train_and_infer,459.36825000171666,452.180041000247,7.188209001469659,0.0007047263726931038,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s016,train_and_infer,368.67679100032547,363.91879100119695,4.757999999128515,0.0004664705881498544,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s017,train_and_infer,380.88608299949556,376.41933300255914,4.466749996936414,0.00043791666636631515,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s018,train_and_infer,473.63004200087744,464.3296670001291,9.300375000748318,0.0009118014706615998,2632728576.0,2632728576.0,96.0,,,,
