dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s015,200,200,10000,10000,0.05,0.05,0.05,0.95,0.990975,0.028925139803077298,452.180041000247,0.0007047263726931038,7.188209001469659,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s016,200,200,10000,10000,0.1211,0.12,0.12054999999999999,0.878921568627451,0.9483265000000001,0.001553853307223462,363.91879100119695,0.0004664705881498544,4.757999999128515,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s017,200,200,10000,10000,0.013,0.015,0.013999999999999999,0.9869607843137255,0.9993114999999999,0.08232921735353392,376.41933300255914,0.00043791666636631515,4.466749996936414,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s018,200,200,10000,10000,0.0255,0.025,0.02525,0.9745098039215686,0.996191,0.12100619683478052,464.3296670001291,0.0009118014706615998,9.300375000748318,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s019,200,200,10000,10000,0.0057,0.005,0.005350000000000001,0.994313725490196,0.9997959999999999,0.045200656426239126,422.9421249983716,0.0005679739215160153,5.793333999463357,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s020,200,200,10000,10000,0.095,0.095,0.095,0.905,0.9718135,0.04112914547894667,447.0890420016076,0.0007654248039733491,7.8073330005281605,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s021,200,200,10000,10000,0.1222,0.12,0.1211,0.8778431372549019,0.957546,0.003322451737930376,435.46062499808613,0.0005911764706337743,6.030000000464497,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s022,200,200,10000,10000,0.0037,0.005,0.00435,0.9962745098039215,0.9998535000000001,0.03312544955693051,290.2117919984448,0.00035105392146529175,3.5807499989459757,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s024,200,200,10000,10000,0.0094,0.01,0.0097,0.9905882352941177,0.999859,0.03990148331841884,403.44037499744445,0.0004377777451522621,4.465333000553073,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s025,200,200,10000,10000,0.0127,0.015,0.01385,0.9872549019607844,0.9993365,0.006372398629376439,396.1383340028988,0.0004868055882124121,4.965416999766603,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s026,200,200,10000,10000,0.0254,0.025,0.0252,0.9746078431372549,0.9970539999999999,0.060208019223493614,463.9666250004666,0.0007825939214586362,7.98245799887809,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s027,200,200,10000,10000,0.0664,0.065,0.06570000000000001,0.9336274509803921,0.981552,0.004419043408038239,433.0343330002506,0.0006855147055866124,6.992249996983446,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s028,200,200,10000,10000,0.05,0.05,0.05,0.95,0.993181,0.003543027876840896,361.66804200183833,0.0004934108822935206,5.03279099939391,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s029,200,200,10000,10000,0.045,0.045,0.045,0.955,0.9902894999999999,0.019556754507238233,455.4113329977554,0.0006989747060858872,7.12954200207605,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s030,200,200,10000,10000,0.01,0.01,0.01,0.99,0.999359,0.03982342410006626,445.031958999607,0.0006443299999398947,6.572165999386925,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s031,200,200,10000,10000,0.145,0.145,0.145,0.855,0.9294534999999999,0.012095290645832597,466.0095409999485,0.0007992769607488869,8.152624999638647,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s032,200,200,10000,10000,0.2035,0.205,0.20425,0.7964705882352942,0.8744655,0.009904051368889501,467.5221670004248,0.0008925694119705655,9.104208002099767,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s033,200,200,10000,10000,0.0072,0.005,0.0060999999999999995,0.9928431372549019,0.9995485,0.030904363455976074,373.51850000050035,0.0005016421567358752,5.116749998705927,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s034,200,200,10000,10000,0.105,0.105,0.105,0.895,0.9613480000000001,0.008368554708786828,457.80787500189035,0.0008031617646481084,8.192249999410706,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s035,200,200,10000,10000,0.0571,0.055,0.05605,0.9429411764705883,0.9908560000000001,0.006055496013388581,439.7006670005794,0.0006219771567688725,6.3441669990425,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s036,200,200,10000,10000,0.0007,0.0,0.00035,0.999313725490196,0.9999905,0.0066584307394766265,209.05970800231444,0.00033890529391332984,3.4568339979159646,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s037,200,200,10000,10000,0.21,0.21,0.21,0.79,0.867177,0.0057657530408025915,467.81462500075577,0.0007787541175739356,7.943291999254143,2632728576,2632728576,96
dsl_enriched_features,dsl,enriched,dsl_current_h_dd_ud_plus_sequence_trigraph_distribution_adaptive,LightGBM Classifier,python_lightgbm,s038,200,200,10000,10000,0.025,0.025,0.025,0.975,0.9941022500000001,0.015153467725769487,433.48854099895107,0.000515751568552029,5.260665999230696,2632728576,2632728576,96
