dataset,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,tf_num_tensors,tf_num_bytes
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,22,20,20,980,980,0.4,0.4,0.4,0.6,0.6434693877551021,0.011982088348863627,2698.0999999996275,0.00840000000037253,8.400000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,23,20,20,980,980,0.45,0.45,0.45,0.55,0.5966836734693878,0.012099219762671354,2850.2999999988824,0.008700000001117586,8.700000001117587,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,24,20,20,980,980,0.34591836734693876,0.35,0.34795918367346934,0.654,0.7545408163265306,0.016474839544034094,2491.0999999996275,0.008900000000372528,8.900000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,25,20,20,980,980,0.37857142857142856,0.4,0.3892857142857143,0.621,0.669795918367347,0.010306578496854924,3745.5,0.009299999998882412,9.299999998882413,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,26,20,20,980,980,0.4,0.4,0.4,0.6,0.7053571428571429,0.013303107503325999,2536.0999999996275,0.008800000000745057,8.800000000745058,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,27,20,20,980,980,0.4,0.4,0.4,0.6,0.6626020408163266,0.011069151690628606,3221.800000000745,0.0085,8.5,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,28,20,20,980,980,0.23877551020408164,0.25,0.2443877551020408,0.761,0.8283163265306123,0.010262841187907086,3395.2999999988824,0.007700000001117587,7.700000001117587,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,29,20,20,980,980,0.35,0.35,0.35,0.65,0.719030612244898,0.014630125678428738,2302.0999999996275,0.008,8,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,30,20,20,980,980,0.42142857142857143,0.4,0.4107142857142857,0.579,0.5997959183673469,0.016218962513676438,2546.2999999988824,0.00840000000037253,8.400000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,31,20,20,980,980,0.2857142857142857,0.3,0.2928571428571428,0.714,0.8446428571428571,0.008765572968737026,3707,0.008299999998882413,8.299999998882413,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,32,20,20,980,980,0.35,0.35,0.35,0.65,0.7271428571428571,0.012909324550230864,2894.5,0.007800000000745058,7.800000000745058,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,33,20,20,980,980,0.48367346938775513,0.5,0.49183673469387756,0.516,0.5373979591836735,0.0066415693480898885,3070.7000000011176,0.009,9,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,34,20,20,980,980,0.4,0.4,0.4,0.6,0.6866836734693877,0.011058961031139809,3254.39999999851,0.008900000000372528,8.900000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,35,20,20,980,980,0.3,0.3,0.3,0.7,0.7760714285714285,0.008664904069468455,3880.9000000003725,0.008,8,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,36,20,20,980,980,0.25,0.25,0.25,0.75,0.8304081632653061,0.013839511877292486,3263.9000000003725,0.01,10,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,37,20,20,980,980,0.38571428571428573,0.4,0.3928571428571429,0.614,0.7531122448979591,0.008544836935171694,3479.9000000003725,0.00990000000037253,9.900000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,38,20,20,980,980,0.35,0.35,0.35,0.65,0.6746938775510204,0.008917589557913476,3584.9000000003725,0.008099999999627471,8.099999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,39,20,20,980,980,0.35,0.35,0.35,0.65,0.7214795918367347,0.014732833293513678,2621.199999999255,0.008599999999627472,8.599999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,40,20,20,980,980,0.2938775510204082,0.3,0.2969387755102041,0.706,0.7756122448979592,0.010504492717655661,3182.5,0.008700000001117586,8.700000001117587,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,41,20,20,980,980,0.35,0.35,0.35,0.65,0.6978571428571428,0.013024590665587643,2977.7000000011176,0.008799999998882414,8.799999998882413,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,42,20,20,980,980,0.2173469387755102,0.2,0.2086734693877551,0.783,0.8433163265306123,0.013090633689177915,2822.699999999255,0.0075,7.5,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,43,20,20,980,980,0.3,0.3,0.3,0.7,0.7337244897959184,0.015982368973075218,3003.89999999851,0.009899999998509884,9.899999998509884,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,44,20,20,980,980,0.25,0.25,0.25,0.75,0.8486734693877551,0.02431410807669844,2502.5,0.00909999999962747,9.099999999627471,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,45,20,20,980,980,0.15,0.15,0.15,0.85,0.9377551020408164,0.015662013340918043,2582.300000000745,0.008099999999627471,8.099999999627471,not_available,not_available,not_available,not_available
