attempt_id,participant_id,participant_code,session_id,session_no,input_mode,role_label,status,quality_status,summary_quality_status,feature_quality,summary_feature_quality,device_class,prompt_id,prompt_set_id,started_at,ended_at,submitted_at,timestamp,raw_text_length,event_count,paired_key_count,keyup_coverage,paste_count,summary_paste_count,paste_detected,fixed_prompt_match
eb5c9b33-7c7f-4fbd-9886-c9bb47b85c9c,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T13:46:11.047Z,2026-05-08T13:46:38.197Z,2026-05-08T13:46:38.197Z,2026-05-08T13:46:38.197Z,54.0,917.0,157.0,1.0,0,0.0,False,1.0
d60e4012-fde9-4422-8798-b038385cddbb,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-08T13:46:40.075Z,2026-05-08T13:46:54.697Z,2026-05-08T13:46:54.697Z,2026-05-08T13:46:54.697Z,44.0,635.0,108.0,1.0,0,0.0,False,1.0
8fe1db6c-e174-4fff-ae88-21b12f560ad2,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-08T13:46:55.567Z,2026-05-08T13:47:14.386Z,2026-05-08T13:47:14.386Z,2026-05-08T13:47:14.386Z,53.0,836.0,142.0,1.0,0,0.0,False,1.0
2bd5d51b-3dab-4f23-b677-457230665211,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-08T13:47:15.248Z,2026-05-08T13:48:27.608Z,2026-05-08T13:48:27.608Z,2026-05-08T13:48:27.608Z,176.0,2318.0,416.0,1.0,0,0.0,False,1.0
328be900-5138-4ffa-9b04-a494febfa306,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-08T13:48:28.601Z,2026-05-08T13:49:34.722Z,2026-05-08T13:49:34.722Z,2026-05-08T13:49:34.722Z,197.0,2804.0,490.0,1.0,0,0.0,False,0.0
636aa20f-cdce-43aa-8586-cd1cbcdd771e,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-08T13:49:35.454Z,2026-05-08T13:51:49.560Z,2026-05-08T13:51:49.560Z,2026-05-08T13:51:49.560Z,240.0,4212.0,732.0,1.0,0,0.0,False,
7d2f8995-389e-42cb-9a72-25b8d7cb6b20,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-08T13:51:50.465Z,2026-05-08T13:54:45.345Z,2026-05-08T13:54:45.345Z,2026-05-08T13:54:45.345Z,241.0,4086.0,689.0,1.0,0,0.0,False,
b6ff9ec1-7763-41c2-956c-8ef64017f828,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T13:53:45.416Z,2026-05-08T13:54:08.702Z,2026-05-08T13:54:08.702Z,2026-05-08T13:54:08.702Z,54.0,846.0,146.0,1.0,0,0.0,False,1.0
669569e3-374d-45ed-aac1-5b881f82eccb,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-08T13:54:12.536Z,2026-05-08T13:54:27.783Z,2026-05-08T13:54:27.783Z,2026-05-08T13:54:27.783Z,44.0,631.0,106.0,1.0,0,0.0,False,1.0
604805e1-d15c-4286-9af8-efc4b7e8acbe,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-08T13:54:30.454Z,2026-05-08T13:54:54.048Z,2026-05-08T13:54:54.048Z,2026-05-08T13:54:54.048Z,53.0,764.0,128.0,1.0,0,0.0,False,1.0
fb85bc68-e20d-4876-a690-97dd7704cf17,9f1d7d5e-5452-4a99-9034-cb59722bc991,P001,4d89eb96-f888-47a4-94e0-6575d2098251,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-08T13:54:46.208Z,2026-05-08T13:56:04.897Z,2026-05-08T13:56:04.897Z,2026-05-08T13:56:04.897Z,146.0,2342.0,402.0,1.0,0,0.0,False,
a0922f95-3798-48b2-b068-ff3bcdc4433a,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-08T13:54:55.118Z,2026-05-08T13:56:18.496Z,2026-05-08T13:56:18.496Z,2026-05-08T13:56:18.496Z,180.0,2267.0,407.0,1.0,0,0.0,False,0.0
09b35504-d51b-457f-a28d-6e7dcde662be,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-08T13:56:19.528Z,2026-05-08T13:57:41.263Z,2026-05-08T13:57:41.263Z,2026-05-08T13:57:41.263Z,198.0,2772.0,488.0,1.0,0,0.0,False,0.0
539493b3-39a1-420c-b6be-36edc41963f8,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T13:57:09.353Z,2026-05-08T13:57:30.018Z,2026-05-08T13:57:30.018Z,2026-05-08T13:57:30.018Z,54.0,838.0,141.0,1.0,0,0.0,False,1.0
993d0bed-ba6f-4341-813c-94e524a31cab,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-08T13:57:32.096Z,2026-05-08T13:57:46.548Z,2026-05-08T13:57:46.548Z,2026-05-08T13:57:46.548Z,44.0,670.0,112.0,1.0,0,0.0,False,1.0
7d7ad7af-ba89-4551-9afd-81112ff04c01,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-08T13:57:43.540Z,2026-05-08T13:59:04.996Z,2026-05-08T13:59:04.996Z,2026-05-08T13:59:04.996Z,97.0,1987.0,343.0,1.0,0,0.0,False,
9a16ae63-070c-4ee8-a4a2-3261851d210a,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-08T13:57:47.847Z,2026-05-08T13:58:03.054Z,2026-05-08T13:58:03.054Z,2026-05-08T13:58:03.054Z,53.0,777.0,130.0,1.0,0,0.0,False,1.0
067b91cd-e0a3-4156-8c62-4e2294cc410b,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-08T13:58:06.142Z,2026-05-08T13:59:07.246Z,2026-05-08T13:59:07.246Z,2026-05-08T13:59:07.246Z,176.0,2236.0,400.0,1.0,0,0.0,False,1.0
c2c61e58-62d4-4fa3-a109-5526ee9a498f,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-08T13:59:06.947Z,2026-05-08T14:00:25.894Z,2026-05-08T14:00:25.894Z,2026-05-08T14:00:25.894Z,90.0,1568.0,268.0,1.0,0,0.0,False,
1e47552f-2db1-43af-9dce-fcb9f4fb5582,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-08T13:59:09.632Z,2026-05-08T14:00:10.237Z,2026-05-08T14:00:10.237Z,2026-05-08T14:00:10.237Z,197.0,2807.0,488.0,1.0,0,0.0,False,0.0
2ea3a747-6059-4d9d-aa05-fbf3646f75f8,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-08T14:00:11.723Z,2026-05-08T14:02:01.207Z,2026-05-08T14:02:01.207Z,2026-05-08T14:02:01.207Z,99.0,2332.0,428.0,1.0,0,0.0,False,
4090e424-3e35-4af3-8c99-2a2b86bd5489,fa448220-23b1-4e5b-a95c-e46a1a4ce954,M001,75cb8113-cb95-4d24-90b5-398d087802fd,1,free,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-08T14:00:26.751Z,2026-05-08T14:01:42.628Z,2026-05-08T14:01:42.628Z,2026-05-08T14:01:42.628Z,73.0,1222.0,206.0,1.0,0,0.0,False,
08e8fffb-753b-4680-adc0-5ca19131456b,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-08T14:02:03.168Z,2026-05-08T14:02:51.781Z,2026-05-08T14:02:51.781Z,2026-05-08T14:02:51.781Z,121.0,2131.0,374.0,1.0,0,0.0,False,
07c67473-bcfe-4d77-af96-298f0da5458c,8ac1c0a8-5dc7-48d3-9943-7768353f7f42,A001,f0d0e3b2-deaf-4e1e-b4ac-0a481ff8dc42,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-08T14:02:52.891Z,2026-05-08T14:03:43.062Z,2026-05-08T14:03:43.062Z,2026-05-08T14:03:43.062Z,82.0,1552.0,269.0,1.0,0,0.0,False,
9ffea7df-c9be-4400-9d44-163441913337,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T14:05:17.879Z,2026-05-08T14:05:49.700Z,2026-05-08T14:05:49.700Z,2026-05-08T14:05:49.700Z,54.0,638.0,139.0,1.0,0,0.0,False,1.0
bd93a2ce-1a3f-4166-8443-44cece9446fb,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-08T14:05:50.693Z,2026-05-08T14:06:13.032Z,2026-05-08T14:06:13.032Z,2026-05-08T14:06:13.032Z,43.0,474.0,102.0,1.0,0,0.0,False,0.0
54a6b0fb-b7e2-40c8-a490-46f3eea51a7e,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-08T14:06:14.211Z,2026-05-08T14:06:42.367Z,2026-05-08T14:06:42.367Z,2026-05-08T14:06:42.367Z,52.0,633.0,138.0,1.0,0,0.0,False,0.0
ed27ed48-caac-40f4-8ded-401b3c495705,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-08T14:06:43.999Z,2026-05-08T14:08:42.850Z,2026-05-08T14:08:42.850Z,2026-05-08T14:08:42.850Z,176.0,1770.0,398.0,1.0,0,0.0,False,1.0
8803d5f2-a5ab-4031-a57f-1ab593a42dbf,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-08T14:08:43.795Z,2026-05-08T14:10:40.217Z,2026-05-08T14:10:40.217Z,2026-05-08T14:10:40.217Z,197.0,2044.0,456.0,1.0,0,0.0,False,0.0
27cd0d13-8c83-4433-8413-3dca47b7fd62,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T14:10:21.055Z,2026-05-08T14:10:42.153Z,2026-05-08T14:10:42.153Z,2026-05-08T14:10:42.153Z,54.0,522.0,124.0,1.0,0,0.0,False,1.0
875aecd2-3379-4618-9cd5-1e2f339c3afc,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,free,genuine,submitted,usable,usable,medium,medium,mobile,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-08T14:10:41.387Z,2026-05-08T14:11:55.477Z,2026-05-08T14:11:55.477Z,2026-05-08T14:11:55.477Z,82.0,1231.0,272.0,1.0,0,0.0,False,
cfc5e96c-9a2e-426a-bbeb-38559a9af346,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-08T14:10:42.890Z,2026-05-08T14:11:04.149Z,2026-05-08T14:11:04.149Z,2026-05-08T14:11:04.149Z,44.0,534.0,127.0,1.0,0,0.0,False,1.0
3169c77f-e6c8-4749-b8c4-b5ee5e44594c,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-08T14:11:06.002Z,2026-05-08T14:11:34.581Z,2026-05-08T14:11:34.581Z,2026-05-08T14:11:34.581Z,53.0,527.0,125.0,1.0,0,0.0,False,1.0
63b0f298-c409-42ce-9450-f0a8592bd56b,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-08T14:11:35.564Z,2026-05-08T14:12:56.705Z,2026-05-08T14:12:56.705Z,2026-05-08T14:12:56.705Z,176.0,1630.0,385.0,1.0,0,0.0,False,0.0
55ecc753-632f-479d-b07b-e5af7025b191,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,free,genuine,submitted,usable,usable,medium,medium,mobile,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-08T14:11:56.196Z,2026-05-08T14:12:58.238Z,2026-05-08T14:12:58.238Z,2026-05-08T14:12:58.238Z,89.0,934.0,201.0,1.0,0,0.0,False,
1778249560274-0.19964821182028913,a1b7756a-bdce-4755-9826-4c8e1b86d3e2,TEST,0b96f046-9152-470a-ba1f-23dc496d4c69,1,fixed,genuine,in_progress,,,,,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-08T14:12:40.274Z,,,,,,,,0,,False,
32cd2b3c-91f6-4c80-a3f2-b6d35163eaf2,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,f87e25a2-6ad9-46eb-9624-f7c39b0b2143,1,free,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-08T14:12:59.331Z,2026-05-08T14:13:51.559Z,2026-05-08T14:13:51.559Z,2026-05-08T14:13:51.559Z,58.0,651.0,143.0,1.0,0,0.0,False,
0bf5c7bf-77b7-4cbf-aed5-5c0c3260b600,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-08T14:12:59.737Z,2026-05-08T14:14:19.446Z,2026-05-08T14:14:19.446Z,2026-05-08T14:14:19.446Z,196.0,1886.0,443.0,1.0,0,0.0,False,0.0
b3de7d73-055a-4003-b764-95f691678e4a,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,free,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-08T14:14:20.640Z,2026-05-08T14:16:37.484Z,2026-05-08T14:16:37.484Z,2026-05-08T14:16:37.484Z,79.0,1088.0,262.0,1.0,0,0.0,False,
e57657ee-9b1f-4d1f-b285-753d72f83f8a,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,free,genuine,submitted,usable,usable,medium,medium,mobile,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-08T14:16:38.192Z,2026-05-08T14:17:39.049Z,2026-05-08T14:17:39.049Z,2026-05-08T14:17:39.049Z,130.0,1433.0,340.0,1.0,0,0.0,False,
ff4bfb36-2e2a-4b29-81c2-c497589e8682,c720265e-1388-4797-a3da-e212ba3ca9b9,A001_1,c53236bd-cd6d-4fc9-bc25-2fcbed515547,1,free,genuine,submitted,usable,usable,medium,medium,mobile,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-08T14:17:39.863Z,2026-05-08T14:18:19.552Z,2026-05-08T14:18:19.552Z,2026-05-08T14:18:19.552Z,107.0,1113.0,265.0,1.0,0,0.0,False,
79279849-0ae9-49a4-8b01-d69e4b39b1ba,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T02:27:11.541Z,2026-05-11T02:27:33.983Z,2026-05-11T02:27:33.983Z,2026-05-11T02:27:33.983Z,55.0,769.0,135.0,0.9782608695652174,0,0.0,False,1.0
1b328e98-f097-4cdb-b795-bed08feb8632,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T02:27:35.913Z,2026-05-11T02:27:51.296Z,2026-05-11T02:27:51.296Z,2026-05-11T02:27:51.296Z,44.0,642.0,113.0,0.9416666666666668,0,0.0,False,1.0
1d94c5f2-a4f9-4814-9f08-c75415a6bb18,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T02:27:52.696Z,2026-05-11T02:28:10.623Z,2026-05-11T02:28:10.623Z,2026-05-11T02:28:10.623Z,53.0,805.0,142.0,0.9466666666666668,0,0.0,False,1.0
c97b499a-d6c5-446f-8487-edc9e3e36898,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T02:28:11.196Z,2026-05-11T02:29:34.311Z,2026-05-11T02:29:34.311Z,2026-05-11T02:29:34.311Z,177.0,2266.0,443.0,0.9822616407982262,0,0.0,False,0.0
a9c1370a-b7c7-498e-bbbc-2e8f1933d75b,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T02:29:35.010Z,2026-05-11T02:31:16.626Z,2026-05-11T02:31:16.626Z,2026-05-11T02:31:16.626Z,196.0,3052.0,588.0,0.98,0,0.0,False,0.0
922e7a6e-633a-4a40-bd64-ece27bb3f914,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T02:31:17.538Z,2026-05-11T02:32:02.535Z,2026-05-11T02:32:02.535Z,2026-05-11T02:32:02.535Z,92.0,1397.0,254.0,0.9694656488549618,0,0.0,False,
a1d69dd9-cdc1-45af-8a98-c19ff99393f4,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T02:32:03.401Z,2026-05-11T02:33:18.560Z,2026-05-11T02:33:18.560Z,2026-05-11T02:33:18.560Z,135.0,2450.0,454.0,0.9869565217391304,0,0.0,False,
aca0ae72-61dc-4e5b-80fc-b4c641923e9e,c86238f3-a5d3-41fc-b5c2-a9705a8ab594,A003,e74846a9-1f2f-47af-82fe-5ef25dd468b3,1,free,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T02:33:19.827Z,2026-05-11T02:34:07.006Z,2026-05-11T02:34:07.006Z,2026-05-11T02:34:07.006Z,65.0,1619.0,296.0,0.9801324503311258,0,0.0,False,
6ae951e8-7d3b-4d17-a5ea-cac81d137003,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T02:39:17.220Z,2026-05-11T02:39:48.007Z,2026-05-11T02:39:48.007Z,2026-05-11T02:39:48.007Z,54.0,811.0,136.0,1.0,0,0.0,False,1.0
14401f8f-d393-4166-a237-82bf10376f30,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T02:39:49.613Z,2026-05-11T02:40:03.065Z,2026-05-11T02:40:03.065Z,2026-05-11T02:40:03.065Z,44.0,631.0,106.0,1.0,0,0.0,False,1.0
fcecaa92-be1e-4b90-899a-82d056d35f48,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-11T02:40:04.505Z,2026-05-11T02:40:21.477Z,2026-05-11T02:40:21.477Z,2026-05-11T02:40:21.477Z,53.0,808.0,135.0,1.0,0,0.0,False,1.0
46afab88-0dc2-43e3-a35b-adb5517cc4f3,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-11T02:40:22.816Z,2026-05-11T02:41:23.114Z,2026-05-11T02:41:23.114Z,2026-05-11T02:41:23.114Z,176.0,2146.0,376.0,1.0,0,0.0,False,1.0
53440805-403b-43b7-9aa8-a8508a7b8615,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-11T02:41:24.293Z,2026-05-11T02:42:38.053Z,2026-05-11T02:42:38.053Z,2026-05-11T02:42:38.053Z,198.0,3029.0,536.0,1.0,0,0.0,False,1.0
1b923e4b-7a4f-4e59-a091-0056760a23c3,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,free,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-11T02:42:39.437Z,2026-05-11T02:43:47.984Z,2026-05-11T02:43:47.984Z,2026-05-11T02:43:47.984Z,71.0,1310.0,227.0,1.0,0,0.0,False,
715b74df-6170-46a1-8426-78d2e1fb223c,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,free,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-11T02:43:49.245Z,2026-05-11T02:45:06.439Z,2026-05-11T02:45:06.439Z,2026-05-11T02:45:06.439Z,63.0,1216.0,211.0,1.0,0,0.0,False,
155e4ada-b340-49f3-8ca3-02691cd287d8,076a126d-b135-4afe-afe8-dd904bace059,A004,7695be97-af08-4dc5-b162-05a2f5732ee0,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-11T02:45:08.298Z,2026-05-11T02:45:55.016Z,2026-05-11T02:45:55.016Z,2026-05-11T02:45:55.016Z,81.0,1266.0,216.0,1.0,0,0.0,False,
9acc0964-1f84-4326-8dfd-908353fd1331,ebb21244-3624-4c5e-8fae-b5d8ef4d828b,A005,469c588b-62f3-4e60-bfa6-c6578db7f4a2,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-11T02:47:04.860Z,2026-05-11T02:47:21.628Z,2026-05-11T02:47:21.628Z,2026-05-11T02:47:21.628Z,54.0,860.0,155.0,0.96875,0,0.0,False,1.0
b9bf1a28-3f1a-42b0-b3ac-7447756abee6,ebb21244-3624-4c5e-8fae-b5d8ef4d828b,A005,469c588b-62f3-4e60-bfa6-c6578db7f4a2,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-11T02:47:23.872Z,2026-05-11T02:47:36.960Z,2026-05-11T02:47:36.960Z,2026-05-11T02:47:36.960Z,44.0,632.0,111.0,0.956896551724138,0,0.0,False,1.0
