dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A004,train_and_infer,900.4782509996403,836.2123339998107,64.26591699982964,0.7934063827139461,1683685376.0,1692811264.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A005,train_and_infer,919.2624590000378,852.0444169998882,67.21804200014958,0.829852370372217,1692811264.0,1699430400.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A006,train_and_infer,899.767915999746,835.6040829999074,64.16383299983863,0.7921460864177609,1699430400.0,1704542208.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A008,train_and_infer,909.4426669998938,845.1423749997957,64.30029200009812,0.7938307654333102,1704542208.0,1707966464.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A009,train_and_infer,904.425208000248,839.9315830001797,64.49362500006828,0.7962175925934355,1707966464.0,1712652288.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A010,train_and_infer,920.4222500002288,853.4619170000042,66.96033300022464,0.8266707777805511,1712652288.0,1717043200.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A011,train_and_infer,915.5442910000602,847.3030000000108,68.24129100004939,0.8424850740746838,1717043200.0,1725726720.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A013,train_and_infer,914.7629169997344,849.7887499997887,64.97416699994574,0.8021502098758733,1725726720.0,1733345280.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A015,train_and_infer,910.0552499999139,843.7783750000563,66.27687499985768,0.818233024689601,1733345280.0,1735737344.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A017,train_and_infer,906.9775000002664,840.7720840000366,66.20541600022989,0.8173508148176529,1735737344.0,1739849728.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A030,train_and_infer,902.231667000251,838.6502080002174,63.58145900003365,0.7849562839510327,1739849728.0,1745534976.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A031,train_and_infer,900.5127079999511,835.4116659997999,65.10104200015121,0.8037165679031013,1745534976.0,1752154112.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A032,train_and_infer,903.2980420001877,836.4776670000538,66.82037500013394,0.8249429012362214,1752154112.0,1759412224.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,A035,train_and_infer,903.2575419996647,837.7695829999539,65.48795899971083,0.8084933209840843,1759412224.0,1763885056.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,M001,train_and_infer,903.5617909999019,837.928957999793,65.6328330001088,0.8102818888902321,1763885056.0,1772470272.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,M002,train_and_infer,903.6599169999135,837.5604590000876,66.09945799982597,0.8160426913558761,1772470272.0,1777745920.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,M003,train_and_infer,902.3824169994441,836.8432089996531,65.53920799979096,0.8091260246887773,1777745920.0,1787265024.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,M004,train_and_infer,898.2437079998817,831.9870000000265,66.25670799985528,0.8179840493809294,1787265024.0,1791934464.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,M005,train_and_infer,940.0592919996598,867.4602920000325,72.59899999962727,0.8962839506126823,1791934464.0,1799225344.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P001,train_and_infer,914.6237919999294,849.3387500002427,65.28504199968665,0.8059881728356377,1799225344.0,1801568256.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P003,train_and_infer,910.5726249995314,843.6437499999556,66.92887499957578,0.8262824074021702,1801568256.0,1812643840.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P007,train_and_infer,901.9706660001248,836.8521659999715,65.11850000015329,0.8039320987673245,1812643840.0,1818640384.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P008,train_and_infer,906.3259580002523,841.8401250000898,64.48583300016253,0.7961213950637349,1818640384.0,1825374208.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P009,train_and_infer,903.5479589997522,838.0165419998775,65.53141699987464,0.8090298395046251,1825374208.0,1834614784.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,P010,train_and_infer,909.1389159998471,842.9638329998852,66.17508299996189,0.8169763333328628,1834614784.0,1840578560.0,384.0,,,,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,all,data_efficiency,44374.0358330001,,,,,,,1.0,27.0,0.43190518391717586,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,all,data_efficiency,41957.85475000003,,,,,,,2.0,24.0,0.5401843779046477,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,all,data_efficiency,36706.91979200001,,,,,,,3.0,20.0,0.42480639463800685,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,1D-CNN TensorFlow,all,data_efficiency,9446.585125000183,,,,,,,5.0,5.0,0.6140362269309637,
collected_data_analysis_enriched_features,collected_data_analysis,enriched,,all,run,184404.98345900004,,,,,,,,,,2026-05-18T00:40:27.611756Z
